"coreid","Iptc4xmpExt:CountryCode","Iptc4xmpExt:CountryName","Iptc4xmpExt:ProvinceState","Iptc4xmpExt:WorldRegion","ac:accessURI","ac:associatedSpecimenReference","ac:attributionLogoURL","ac:bestQualityAccessURI","ac:bestQualityFormat","ac:caption","ac:captureDevice","ac:comments","ac:digitizationDate","ac:furtherInformationURL","ac:goodQualityAccessURI","ac:hashFunction","ac:hashValue","ac:licenseLogoURL","ac:metadataCreator","ac:metadataLanguage","ac:metadataLanguageLiteral","ac:metadataProvider","ac:metadataProviderLiteral","ac:provider","ac:providerLiteral","ac:providerManagedID","ac:resourceCreationTechnique","ac:serviceExpectation","ac:subjectOrientation","ac:subjectPart","ac:subtype","ac:subtypeLiteral","ac:tag","ac:thumbnailAccessURI","ac:variant","ac:variantLiteral","dc:creator","dc:format","dc:rights","dc:type","dcterms:accessRights","dcterms:available","dcterms:created","dcterms:creator","dcterms:description","dcterms:format","dcterms:identifier","dcterms:language","dcterms:license","dcterms:modified","dcterms:publisher","dcterms:references","dcterms:rights","dcterms:rightsHolder","dcterms:source","dcterms:title","dcterms:type","dwc:basisOfRecord","dwc:catalogNumber","dwc:collectionCode","dwc:collectionID","dwc:coordinateUncertaintyInMeters","dwc:country","dwc:county","dwc:day","dwc:decimalLatitude","dwc:decimalLongitude","dwc:eventDate","dwc:family","dwc:genus","dwc:geodeticDatum","dwc:georeferencedBy","dwc:habitat","dwc:institutionCode","dwc:kingdom","dwc:locality","dwc:month","dwc:municipality","dwc:occurrenceID","dwc:occurrenceRemarks","dwc:order","dwc:otherCatalogNumbers","dwc:phylum","dwc:recordedBy","dwc:scientificName","dwc:scientificNameAuthorship","dwc:specificEpithet","dwc:startDayOfYear","dwc:stateProvince","dwc:year","exif:PixelXDimension","exif:PixelYDimension","idigbio:associatedRecordReference","idigbio:associatedRecordsetReference","idigbio:recordId","photoshop:Credit","symbiota:recordEnteredBy","xmp:CreateDate","xmp:MetadataDate","xmpRights:Owner","xmpRights:UsageTerms","xmpRights:WebStatement"
"2a42dc52-8bb3-4c76-8082-2dc1a1c74f56","","United States","District of Columbia","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013078_Cyrtoma_halteralis_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:13078","","","","","","","","","","","138c9b61b670276f4e240fef513c5f42","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/100465","","","2007-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:13078 Cyrtoma halteralis head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Cyrtoma halteralis","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"d93a2e48-3ef6-4de9-ab46-032fddaf583b","","United States","New York","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012998_Gymnopternus_coxalis_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12998","","","","","","","","","","","7297e608f857e2eb6da0310d2101aad8","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/110058","","","2007-04-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12998 Gymnopternus coxalis head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Gymnopternus coxalis","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"f25c55f9-fedc-4774-bad1-bce9e6f9304f","","Canada","Ontario","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012967_Dolichopus_lobatus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12967","","","","","","","","","","","d4c3e4405a34bef9f78002955618119f","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/110595","","","2007-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12967 Dolichopus lobatus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dolichopus lobatus","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"ec90b030-eef8-4b2b-93f4-03afb34f426f","","United States","Massachusetts","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00600224_Copestylum_vesicularium_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:600224","","","","","","","","","","","edb3489fd51feac187cc20bd216989ad","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2011 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/257932","","","2011-09-28","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:600224 Copestylum vesicularium head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Copestylum vesicularium","","","","","","1000","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"329c0834-5ee2-4dc7-a5f6-0a5b3ab0b453","","United States","Pennsylvania","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001658_Hilara_nigriventris_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:1658","","","","","","","","","","","9d625b04d24ac1aae2eb1bee38174137","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/100576","","","2007-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:1658 Hilara nigriventris head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Hilara nigriventris","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"e7d96281-322e-4faa-8c6d-19c356738593","","United States","Arizona","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012854_Erax_tagax_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12854","","","","","","","","","","","6fc94dd1fb791d604bd46777ffac96a9","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/98890","","","2007-01-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12854 Erax tagax head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Erax tagax","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"88c7b237-07a5-46ec-bee3-68b6e1c76753","","","","[no higher geography data]","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00032384_Tabanus_aniptus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:32384","","","","","","","","","","","70ac9c9abaadd9991777251c17c5796b","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/98654","","","2003-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:32384 Tabanus aniptus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tabanus aniptus","","","","","","839","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"b87e61c9-e74c-4915-937a-e5a034307761","","United States","Alaska","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012610_Leptis_dimidiata_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12610","","","","","","","","","","","8de6ef5798b970ee64a218c9c0a67345","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/95990","","","2006-11-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12610 Leptis dimidiata head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Leptis dimidiata","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"acbf933d-88e2-4fad-a796-ef920471dd03","","Panama","Chiriqui Province","Central America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030520_Tabanus_elviae_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:30520","","","","","","","","","","","4de2d9da7313d083c85db38c38e76f37","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/98119","","","2006-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:30520 Tabanus elviae head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tabanus elviae","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"08ec42ee-108e-4f8a-9974-2b7b08608f5e","","United States","Wisconsin","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012716_Systoechus_candidulus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12716","","","","","","","","","","","4174d71c026676c054dbedd2aa1ae7ac","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/100945","","","2007-02-28","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12716 Systoechus candidulus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Systoechus candidulus","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"cc1bb334-b028-4dd0-9211-49dff9fcbd5a","","United States","New York","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00014536_Tachypeza_rostrata_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:14536","","","","","","","","","","","eadac2c3a77abc6c063d9c967d14d1cb","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2008 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/101253","","","2008-01-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:14536 Tachypeza rostrata head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tachypeza rostrata","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"8df4212c-3272-463b-8222-f5d87c3fb480","","United States","California","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012603_Chrysopilus_humilis_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12603","","","","","","","","","","","90acaeb4ec620c47c1d6223b6d0e908c","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/95960","","","2006-11-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12603 Chrysopilus humilis head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chrysopilus humilis","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"cd6fc2ae-b7bb-4461-b951-ffbe07106939","","Colombia","Chocó","South America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00030245_Dichelacera_chocoensis_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:30245","","","","","","","","","","","7d642d1a151eb00158fc8f729f12785c","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/98042","","","2006-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:30245 Dichelacera chocoensis head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dichelacera chocoensis","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"5c4b102f-ac09-4e54-ab11-57e762fdb39f","","","","[no higher geography data]","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001160_Phoneutisca_bimaculata_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:1160","","","","","","","","","","","c85534512308c1b3ed9f1435ad81ace3","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/101415","","","2007-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:1160 Phoneutisca bimaculata head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Phoneutisca bimaculata","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"3369753c-7a07-4319-ab0c-bee0eeeb33ad","","United States","Illinois","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012981_Dolichopus_sarotes_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12981","","","","","","","","","","","eef28f91d51033cc001f346089f8348f","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/110625","","","2007-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12981 Dolichopus sarotes head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Dolichopus sarotes","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"9771f661-e5e2-4b2f-bbf3-2a0120c83451","","United States","Alabama","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007859_Drosophila_modesta_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:7859","","","","","","","","","","","be69cd04afc531a4830a1f8df85dca59","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/227794","","","2003-09-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:7859 Drosophila modesta head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Drosophila modesta","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"1f0968cd-bd3d-432e-907c-8943ba76e656","","","","[no higher geography data]","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00001152_Rhamphomyia_angustipennis_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:1152","","","","","","","","","","","e6849b54e8f0c8e065fc1e0f5bb521a1","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/101532","","","2007-03-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:1152 Rhamphomyia angustipennis head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Rhamphomyia angustipennis","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"1afae9d7-b93c-4f64-ac41-a37b3b902291","","Canada","British Columbia","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00007522_Tabanus_osburni_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:7522","","","","","","","","","","","4a2597a7def4ade5f9ca56d912d7586e","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/97229","","","2006-06-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:7522 Tabanus osburni head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tabanus osburni","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"6e5ff6b5-6350-4963-8978-cf1f73b62bf4","","United States","Illinois","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012608_Leptis_hirta_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12608","","","","","","","","","","","06480f6203c1884951eb78db086fb31e","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2006 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/95980","","","2006-11-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12608 Leptis hirta head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Leptis hirta","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"ede86632-6a60-44eb-bcd4-099d891ce045","","Mexico","Chihuahua","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00012643_Exoprosopa_pardus_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:12643","","","","","","","","","","","b21b2665a5b21b56e8169c0ede512da9","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/102227","","","2003-04-30","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:12643 Exoprosopa pardus head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Exoprosopa pardus","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"bdc67056-06ca-4bc3-941a-9c28f91f699a","","Canada","Manitoba","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013109_Chilosia_comosa_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:13109","","","","","","","","","","","ddfcb5d702d9a0ebe4345cafb51ec6e2","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2007 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/115442","","","2007-05-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:13109 Chilosia comosa head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Chilosia comosa","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"5b67d2cb-c356-4b7e-9206-b65eae9fe68b","","United States","Wisconsin","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013115_Baccha_lugens_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:13115","","","","","","","","","","","a646ed2ae663ca9af1e53769ff7ec840","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/110720","","","2003-05-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:13115 Baccha lugens head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Baccha lugens","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
"8371c21d-d720-477d-b125-66327d32ad60","","United States","Texas","North America","http://mczbase.mcz.harvard.edu/specimen_images/entomology/large/MCZ-ENT00013028_Paraclius_pumilio_hef.jpg","http://mczbase.mcz.harvard.edu/guid/MCZ:Ent:13028","","","","","","","","","","","7209d594c5b1082b8f4868564d23c1da","","","en","","","Museum of Comparative Zoology, Harvard University","","Museum of Comparative Zoology, Harvard University","","","online","","","","","","","ac:BestQuality","Best Quality","","image/jpeg","Copyright © 2003 President and Fellows of Harvard College, Some Rights Reserved CC-BY-NC-SA","StillImage","","","","","head frontal view","","http://mczbase.mcz.harvard.edu/media/110523","","","2003-05-31","","","http://creativecommons.org/licences/by-nc-sa/3.0/legalcode","","","MCZ:Ent:13028 Paraclius pumilio head frontal view","http://purl.org/dc/dcmitype/StillImage","","","","","","","","","","","","","","","","","","","","","","","","","","","","Paraclius pumilio","","","","","","900","","","","","Museum of Comparative Zoology, Harvard University","","","","Museum of Comparative Zoology, Harvard University","Available under Creative Commons BY-NC-SA 3.0 license","http://creativecommons.org/licences/by-nc-sa/3.0/"
